0.99448	-1	4.3786
0.96103	0	4.5607
0.89822	0	4.7259
0.80797	0	4.8754
0.69304	0	5.0192
0.55695	0	5.166
0.40383	0	5.3263
0.23839	0	5.5177
0.065657	0	5.7817
-0.10908	0	6.312
-0.28048	0	9.9571
-0.44332	0	10.411
-0.59261	0	10.622
-0.7238	0	10.761
-0.83288	0	10.863
-0.91652	0	10.943
-0.97216	0	11.007
-0.99811	0	11.06
-0.99357	0	11.105
-0.95867	0	11.141
-0.89449	0	11.171
-0.80299	0	11.195
-0.68696	0	11.214
-0.54994	0	11.228
-0.39613	0	11.237
-0.23021	0	11.241
-0.057266	-1	11.126
0.11743	-1	10.973
0.28854	-1	10.753
0.45084	-1	10.336
0.59936	-1	6.1884
0.72958	-1	5.5665
0.83751	-1	5.2976
0.91985	-1	5.1164
0.9741	-1	4.9759
0.99859	-1	4.8594
0.99258	-1	4.7589
0.95625	-1	4.67
0.8907	-1	4.5905
0.79795	-1	4.5185
0.68083	-1	4.4526
0.5429	-1	4.3924
0.3884	-1	4.3375
0.22202	-1	4.2864
0.04887	-1	4.2402
-0.12578	-1	4.1981
-0.29658	-1	4.1596
-0.45833	-1	4.1243
-0.60607	-1	4.0919
-0.7353	-1	4.062
-0.84207	-1	4.0341
-0.92312	1	4.5721
-0.97597	1	5.0156
-0.999	1	5.6328
-0.99152	1	10.506
-0.95375	1	10.972
-0.88685	1	11.175
-0.79286	1	11.301
-0.67464	1	11.388
-0.53582	1	11.453
-0.38063	1	11.502
-0.21382	1	11.54
-0.040471	1	11.569
0.13411	1	11.592
0.3046	1	11.608
0.46578	1	11.621
0.61274	1	11.629
0.74097	1	11.635
0.84657	1	11.639
0.92632	1	11.641
0.97776	1	11.641
0.99934	1	11.642
0.99039	1	11.642
0.95119	1	11.642
0.88293	1	11.643
0.7877	1	11.645
0.66841	0	11.61
0.52871	0	11.577
0.37285	0	11.547
0.2056	0	11.52
0.03207	0	11.497
-0.14244	0	11.477
-0.3126	0	11.462
-0.4732	0	11.449
-0.61936	0	11.441
-0.74659	0	11.435
-0.85102	0	11.432
-0.92945	0	11.43
-0.97949	0	11.43
-0.99961	0	11.43
-0.9892	0	11.43
-0.94856	0	11.43
-0.87896	0	11.429
-0.7825	0	11.427
-0.66214	0	11.423
-0.52155	0	11.417
-0.36503	0	11.409
-0.19736	0	11.398
-0.023666	0	11.386
0.15076	0	11.371
0.32057	0	11.354
0.48059	0	11.335
0.62594	0	11.314
0.75216	0	11.293
0.85541	0	11.27
0.93252	0	11.246
0.98115	0	11.223
0.99981	0	11.201
0.98793	0	11.18
0.94587	0	11.161
0.87491	0	11.144
0.77724	0	11.131
0.65581	0	11.122
0.51436	0	11.117
0.35719	0	11.116
0.18911	0	11.119
0.01526	0	11.127
-0.15906	0	11.137
-0.32852	0	11.151
-0.48795	0	11.167
-0.63247	0	11.185
-0.75767	0	11.204
-0.85973	0	11.223
-0.93552	0	11.242
-0.98274	0	11.259
-0.99994	0	11.275
-0.98659	-1	11.186
-0.94311	-1	11.077
-0.87081	-1	10.941
-0.77192	-1	10.756
-0.64944	-1	10.451
-0.50713	-1	8.987
-0.34933	-1	5.8036
-0.18085	-1	5.4689
-0.006853	-1	5.2636
0.16736	-1	5.1102
0.33645	-1	4.9846
0.49527	-1	4.8766
-0.86388	-1	4.7806
-0.92945	-1	4.7134
-0.97415	-1	4.6545
0.98068	-1	4.5839
0.94863	-1	4.5108
0.90179	-1	4.4439
0.84087	-1	4.3823
-0.64354	-1	4.3281
-0.56391	-1	4.2867
-0.47865	-1	4.246
-0.3886	-1	4.2064
-0.29467	-1	4.168
-0.1978	-1	4.1311
-0.09895	1	4.6232
0.000888	1	5.0452
0.10072	1	5.6177
0.19954	1	10.375
0.29637	1	10.887
0.39024	1	11.094
0.4802	1	11.219
0.56538	1	11.304
0.6449	1	11.367
0.71797	1	11.415
0.78388	1	11.452
0.84195	1	11.482
0.89161	1	11.506
0.93236	1	11.525
0.9638	1	11.541
0.9856	1	11.555
0.99756	1	11.566
0.99955	1	11.576
0.99155	1	11.584
0.97365	1	11.592
0.94601	1	11.599
0.90893	1	11.605
0.86276	1	11.611
0.80797	1	11.617
0.74511	1	11.622
0.67481	-1	11.544
0.59776	-1	11.456
0.51474	-1	11.359
0.42658	-1	11.248
0.33415	-1	11.118
0.23839	-1	10.955
0.14024	-1	10.728
0.040693	-1	10.313
-0.059261	-1	6.274
-0.15862	-1	5.6371
-0.2564	-1	5.3765
-0.35161	-1	5.2059
-0.44332	-1	5.0769
-0.53059	-1	4.972
-0.61256	-1	4.883
-0.68841	-1	4.805
-0.75738	-1	4.7352
-0.81879	-1	4.672
-0.87201	-1	4.6139
-0.91652	-1	4.5601
-0.95187	-1	4.5098
-0.97772	-1	4.4624
-0.99379	-1	4.4176
-0.99993	-1	4.3754
-0.99609	-1	4.3358
-0.98229	0	4.5527
-0.95867	0	4.7497
-0.92548	0	4.9337
-0.88304	0	5.1206
-0.83177	0	5.3279
-0.7722	0	5.5883
-0.70491	0	6.0144
-0.63058	0	9.7003
-0.54994	0	10.372
-0.46382	0	10.602
-0.37305	0	10.736
-0.27856	0	10.825
-0.18129	0	10.89
-0.082204	0	10.938
0.017702	0	10.974
0.11743	0	11.001
0.21599	0	11.021
0.31238	0	11.036
0.40566	0	11.046
0.49489	0	11.052
0.57916	0	11.055
0.65766	0	11.055
0.72958	0	11.054
0.79421	0	11.05
0.8509	0	11.045
0.8991	0	11.04
0.93831	0	11.033
0.96814	0	11.026
0.9883	0	11.019
0.99859	0	11.012
0.34995	0	11.006
0.27878	0	11.011
-0.7888	0	11.034
-0.81853	0	11.077
-0.84622	0	11.114
-0.87179	0	11.146
-0.89519	0	11.174
-0.91634	0	11.199
-0.93521	0	11.222
-0.95174	0	11.242
-0.96589	0	11.259
-0.97762	0	11.275
-0.98692	0	11.29
-0.99374	0	11.303
-0.99808	0	11.315
-0.99993	0	11.326
-0.99928	0	11.335
-0.99613	0	11.344
-0.99049	0	11.351
-0.98237	0	11.357
-0.9718	-1	11.278
-0.9588	-1	11.185
-0.9434	-1	11.076
-0.92565	-1	10.941
-0.90558	-1	10.76
-0.88325	-1	10.475
-0.85871	-1	9.6107
-0.83202	-1	5.9091
-0.80326	-1	5.5495
-0.77248	-1	5.3427
-0.73978	-1	5.1932
-0.70523	-1	5.0739
-0.66891	-1	4.9732
-0.63092	-1	4.8853
-0.59136	-1	4.8064
-0.55031	-1	4.7345
-0.5079	-1	4.668
-0.46421	-1	4.6058
-0.41936	-1	4.5473
-0.37346	-1	4.4919
-0.32664	-1	4.4391
-0.27899	-1	4.3887
-0.23065	-1	4.3406
-0.18173	-1	4.2943
-0.13235	-1	4.25
-0.082647	1	4.7043
-0.032735	1	5.1322
0.017258	1	5.8183
0.067208	1	10.552
0.11699	1	10.949
0.16648	1	11.135
0.21555	1	11.251
0.26409	1	11.334
0.31196	1	11.395
0.35906	1	11.443
0.40526	1	11.481
0.45044	1	11.511
0.4945	1	11.536
0.53732	1	11.557
0.5788	1	11.574
0.61883	1	11.588
0.65732	1	11.599
0.69416	1	11.609
0.72927	1	11.617
0.76256	1	11.623
0.79394	1	11.628
0.82333	1	11.632
0.85067	1	11.636
0.87588	1	11.638
0.8989	1	11.64
0.91968	0	11.603
0.93815	0	11.565
0.95428	0	11.529
0.96803	0	11.493
0.97936	0	11.458
0.98824	0	11.424
0.99465	0	11.392
0.99857	0	11.36
0.99999	0	11.33
0.99892	0	11.302
0.99535	0	11.275
0.98929	0	11.25
0.98076	0	11.226
0.96978	0	11.204
0.95638	0	11.184
0.94058	0	11.165
0.92243	0	11.148
0.90198	0	11.132
0.87927	0	11.119
0.85437	0	11.107
0.82733	0	11.096
0.79822	0	11.088
0.76712	0	11.081
0.7341	0	11.075
0.69924	0	11.069
0.66264	-1	10.883
0.62438	-1	10.582
0.58456	-1	9.5812
0.54328	-1	5.7632
0.50064	-1	5.414
0.45675	-1	5.2089
0.41171	-1	5.0599
0.36565	-1	4.9398
0.31868	-1	4.8394
0.27091	-1	4.7521
0.22246	-1	4.6746
0.17345	-1	4.6041
0.12401	-1	4.5396
0.074266	-1	4.4798
0.024331	-1	4.4242
-0.025663	-1	4.372
-0.075594	-1	4.3231
-0.12534	-1	4.2771
-0.17476	-1	4.2339
-0.22376	-1	4.1932
-0.27219	-1	4.155
-0.31994	-1	4.119
-0.36689	-1	4.0853
-0.41293	-1	4.0537
-0.45793	-1	4.0253
-0.50179	1	4.5603
-0.54439	1	4.9933
-0.58564	1	5.559
-0.62542	1	10.384
-0.66363	1	10.925
-0.70019	1	11.142
-0.735	1	11.276
-0.76797	1	11.37
-0.79902	1	11.441
-0.82808	1	11.498
-0.85506	1	11.544
-0.87991	1	11.583
-0.90255	1	11.615
-0.92295	1	11.644
-0.94103	1	11.668
-0.95676	1	11.689
-0.97011	1	11.708
-0.98102	1	11.725
-0.98949	1	11.74
-0.99548	1	11.753
-0.99898	1	11.764
-0.99999	1	11.775
-0.9985	1	11.784
-0.99451	1	11.792
-0.98803	1	11.8
-0.97909	0	11.78
-0.9677	0	11.76
-0.95389	0	11.741
-0.93769	0	11.723
-0.91915	0	11.705
-0.89832	0	11.687
-0.87524	0	11.67
-0.84997	0	11.654
-0.82258	0	11.637
-0.79313	0	11.622
-0.7617	0	11.606
-0.72836	0	11.591
-0.69321	0	11.576
-0.65632	0	11.562
-0.61779	0	11.548
-0.57772	0	11.534
-0.5362	0	11.52
-0.49334	0	11.506
-0.44925	0	11.493
-0.40404	0	11.48
-0.35781	0	11.466
-0.3107	0	11.453
-0.2628	0	11.44
-0.21425	0	11.427
-0.16517	0	11.414
-0.11567	0	11.401
-0.065879	0	11.388
-0.015926	0	11.375
0.034067	0	11.362
0.083975	0	11.349
0.13367	0	11.336
0.18304	0	11.323
-0.11677	0	11.309
-0.14156	0	11.297
-0.16626	0	11.294
0	0	11.287
0	0	11.281
0	0	11.276
0	0	11.271
0	0	11.266
0	0	11.262
0	0	11.258
0	0	11.254
0	0	11.25
0	0	11.247
0	0	11.244
0	0	11.241
0	0	11.239
0	0	11.236
0	0	11.233
0	-1	11.114
0	-1	10.959
0	-1	10.742
0	-1	10.353
0	-1	6.3625
0	-1	5.6475
0	-1	5.3736
0	-1	5.1948
0	-1	5.0589
0	-1	4.9474
0	-1	4.8519
0	-1	4.7674
0	-1	4.6912
0	-1	4.6215
0	-1	4.557
0	-1	4.4969
0	-1	4.4404
0	-1	4.3872
0	-1	4.3369
0	-1	4.2893
0	-1	4.2441
-0.88757	-1	4.2014
-0.89881	-1	4.1624
-0.90948	-1	4.131
-0.91959	-1	4.1011
0.68712	1	4.5966
0.64995	1	5.002
0.61116	1	5.5033
0.61274	1	10.092
0.67023	1	10.808
0.72395	1	11.042
0.77361	1	11.178
0.81891	1	11.27
0.85962	1	11.337
0.89548	1	11.388
0.92632	1	11.428
-0.40323	1	11.474
-0.30985	1	11.517
-0.21338	1	11.552
-0.11478	1	11.579
-0.015038	1	11.602
0.08486	1	11.619
0.18391	1	11.633
0.28112	1	11.644
0.37552	1	11.653
0.46617	1	11.659
0.55217	1	11.664
0.63264	1	11.667
0.7068	1	11.668
0.77389	1	11.669
0.83325	1	11.669
0.88429	1	11.668
0.92648	1	11.666
0.95943	1	11.664
0.98278	1	11.662
0.99632	1	11.66
0.9999	1	11.658
0.99349	1	11.656
0.97715	1	11.655
0.95105	1	11.654
0.91545	1	11.654
0.8707	1	11.654
0.81726	1	11.654
0.75564	1	11.656
0.68648	1	11.658
0.61045	1	11.66
0.52833	1	11.664
0.44093	1	11.668
0.34912	1	11.672
0.25382	1	11.678
0.15599	1	11.683
0.056601	1	11.69
-0.043355	1	11.697
-0.14288	1	11.704
-0.24097	1	11.71
-0.33666	0	11.686
-0.42899	0	11.662
-0.51702	0	11.641
-0.59989	0	11.622
-0.67677	0	11.605
-0.74689	0	11.59
-0.80954	0	11.576
-0.8641	0	11.564
-0.91004	0	11.554
-0.94687	0	11.544
-0.97425	0	11.536
-0.99189	0	11.528
-0.99962	0	11.522
-0.99737	0	11.515
-0.98515	0	11.509
-0.96308	0	11.503
-0.93139	0	11.497
-0.8904	0	11.491
-0.84051	0	11.485
-0.78222	0	11.478
-0.71612	0	11.47
-0.64286	0	11.462
-0.56318	0	11.454
-0.47787	0	11.444
-0.38778	0	11.433
-0.29382	-1	11.35
-0.19693	-1	11.252
-0.098066	-1	11.134
0.0017765	-1	10.986
0.1016	-1	10.78
0.20041	-1	10.418
0.29722	-1	6.4988
0.39105	-1	5.6499
0.48098	-1	5.3572
0.56611	-1	5.1682
0.64558	-1	5.0243
0.71859	-1	4.9059
0.78443	-1	4.8038
0.84243	-1	4.7131
0.89201	-1	4.631
0.93268	-1	4.5555
0.96403	-1	4.4856
0.98575	-1	4.4203
0.99762	-1	4.3592
0.99952	-1	4.3019
0.99143	-1	4.2482
0.97344	-1	4.1979
0.94572	-1	4.1509
0.90856	-1	4.1069
0.86231	-1	4.0666
0.37961	0	4.3271
0.2613	0	4.5388
0.13892	0	4.7177
0.014372	0	4.8823
-0.1104	0	5.045
-0.23345	0	5.218
-0.35286	0	5.4184
-0.46676	0	5.686
-0.57338	0	6.1886
-0.67105	0	9.9649
-0.75825	0	10.448
-0.83362	0	10.662
-0.9248	0	10.798
-0.85757	0	10.894
-0.77107	0	10.965
-0.66726	0	11.019
-0.54846	0	11.059
-0.41734	0	11.09
-0.27686	0	11.113
-0.13015	0	11.129
0.019478	0	11.139
0.16867	0	11.145
0.31407	0	11.146
0.45242	0	11.144
0.58061	0	11.136
0.69576	-1	10.974
0.79529	-1	10.729
0.87695	-1	10.214
0.62229	-1	5.9896
0.4765	-1	5.5098
0.31615	-1	5.2752
0.14614	-1	5.1153
-0.028327	-1	4.9927
-0.20193	-1	4.893
-0.36937	-1	4.8086
-0.52552	-1	4.7353
-0.66562	-1	4.6701
-0.78539	-1	4.6111
-0.88117	-1	4.5572
-0.95003	-1	4.5071
-0.98987	-1	4.4602
-0.99947	-1	4.4158
-0.97854	-1	4.3733
-0.92772	-1	4.3324
-0.84856	-1	4.2927
-0.74348	-1	4.254
-0.61569	-1	4.216
-0.46909	-1	4.1787
-0.30816	-1	4.142
-0.13782	-1	4.1063
0.036729	-1	4.0713
0.21016	-1	4.0374
0.37717	-1	4.0046
0.53266	-1	3.9733
0.67188	-1	3.9435
0.79057	-1	3.9155
0.88511	-1	3.8894
0.95262	-1	3.8651
-0.2913	-1	3.8432
-0.47555	-1	3.8278
-0.64084	-1	3.8135
-0.78058	-1	3.8006
-0.8892	-1	3.7889
-0.96237	-1	3.7781
-0.99717	-1	3.7683
-0.99222	-1	3.7591
-0.94772	-1	3.7506
-0.86543	-1	3.7425
-0.74864	-1	3.7349
-0.602	-1	3.7276
-0.43136	-1	3.7207
-0.24353	-1	3.7141
-0.045987	-1	3.7078
0.15339	-1	3.7019
0.34665	-1	3.6963
0.52609	0	4.0696
0.68456	0	4.3438
0.81573	0	4.5477
0.91439	0	4.7156
0.97659	0	4.8641
0.99986	0	5.0032
0.98327	0	5.14
0.92747	0	5.2819
0.8347	0	5.4384
0.70866	0	5.6271
0.55436	0	5.892
0.37796	0	6.4529
0.1865	0	9.9194
-0.012404	0	10.348
-0.21081	0	10.559
-0.40081	0	10.699
-0.57484	0	10.805
-0.72594	0	10.89
-0.84811	0	10.961
-0.93646	0	11.02
-0.98748	0	11.071
-0.99913	0	11.114
-0.97095	0	11.149
-0.90407	0	11.179
-0.80113	0	11.202
-0.66626	0	11.22
-0.50483	0	11.232
-0.32328	0	11.24
-0.12883	0	11.242
0.070752	0	11.24
0.26751	0	11.234
0.45361	0	11.224
0.62162	0	11.211
0.76485	0	11.196
0.87759	0	11.179
0.95534	0	11.161
0.99501	0	11.143
0.995	0	11.125
0.95533	0	11.11
0.87758	0	11.097
0.76483	0	11.088
-0.35408	0	11.083
-0.1365	0	11.083
0.087956	0	11.088
0.30798	0	11.094
0.51248	0	11.094
0.69114	0	11.09
0.83497	0	11.083
0.9367	0	11.074
0.9912	0	11.064
0.99575	0	11.053
0.95009	0	11.044
0.85654	0	11.037
0.71981	0	11.034
0.54679	0	11.036
0.3462	0	11.043
0.12817	0	11.055
-0.096328	0	11.071
-0.31597	0	11.092
-0.51968	0	11.116
-0.6972	0	11.141
-0.83956	0	11.167
-0.93961	0	11.193
-0.99228	0	11.217
-0.99494	0	11.239
-0.94743	0	11.258
-0.85217	0	11.273
0.98327	0	11.284
0.99986	0	11.277
-0.70241	0	11.268
-0.81561	0	11.279
-0.90389	0	11.29
-0.96456	0	11.302
-0.99577	0	11.314
-0.99656	0	11.324
-0.96691	0	11.333
-0.90772	0	11.34
-0.8208	0	11.346
-0.70882	0	11.349
-0.57517	0	11.349
-0.42396	0	11.347
-0.2598	0	11.343
-0.087705	0	11.336
0.087072	0	11.326
0.25919	0	11.313
0.42339	0	11.298
0.57465	0	11.281
0.70837	0	11.263
0.82044	0	11.243
0.90745	0	11.222
0.96675	0	11.2
0.99651	0	11.18
0.99583	0	11.16
0.96473	0	11.141
0.90416	0	11.126
0.81597	0	11.113
0.70286	0	11.104
0.56828	0	11.099
0.41634	0	11.1
0.25167	0	11.103
0.079327	-1	10.946
-0.095444	-1	10.724
-0.2673	-1	10.334
-0.43099	-1	6.4218
-0.58151	-1	5.6957
-0.71428	-1	5.4282
-0.82522	-1	5.2562
-0.91095	-1	5.1285
-0.96886	-1	5.0253
-0.99717	-1	4.9378
-0.99502	-1	4.8603
-0.96248	-1	4.7902
-0.90054	-1	4.7251
-0.81108	-1	4.6639
-0.69686	-1	4.6055
-0.56134	-1	4.5493
-0.40868	-1	4.4948
-0.24353	-1	4.4417
-0.070944	-1	4.3898
0.10381	-1	4.3391
0.27539	-1	4.2896
0.43856	-1	4.2415
0.58833	-1	4.1948
0.72013	-1	4.1498
0.82994	-1	4.1068
0.91439	-1	4.066
0.97091	-1	4.0276
0.99777	-1	3.9919
0.99415	-1	3.9588
0.96017	-1	3.9285
0.89685	-1	3.901
0.80614	-1	3.8761
0.6908	-1	3.8538
0.55436	-1	3.8338
0.40099	-1	3.8161
0.23537	-1	3.8003
0.062555	-1	3.7864
-0.11217	-1	3.7739
-0.28346	-1	3.7629
-0.4461	-1	3.7531
-0.59511	-1	3.7443
-0.72594	-1	3.7365
-0.8346	-1	3.7294
-0.91776	-1	3.7229
-0.97289	-1	3.717
-0.9983	-1	3.7115
-0.99321	-1	3.7065
-0.95778	-1	3.7017
-0.8931	-1	3.6973
-0.71488	-1	3.6931
-0.60235	0.0010179	4.0621
-0.4763	0.0045364	4.352
-0.33956	0.010568	4.5715
-0.19519	0.019112	4.7581
-0.046431	0.030167	4.9309
0.10337	0.04373	5.1028
0.25084	0.059793	5.2869
0.39269	0.078346	5.5034
0.52571	0.099374	5.8027
0.64693	0.12285	6.4758
0.75362	0.14875	10.081
0.84338	0.17701	10.454
0.91421	0.2076	10.641
0.9645	0.24042	10.766
0.99313	0.27538	10.86
0.99946	0.31237	10.936
0.98335	0.35125	11.001
0.94515	0.39185	11.059
0.88572	0.43396	11.111
0.8064	0.47735	11.16
0.70897	0.52176	11.205
0.59562	0.56687	11.249
0.4689	0.61232	11.291
0.33164	0.65773	11.332
0.18693	0.70266	11.371
0.038031	0.74662	11.409
-0.11173	0.78908	11.446
-0.25897	0.82948	11.481
-0.40041	0.8672	11.515
-0.53285	0.9016	11.547
-0.65332	0.93198	11.577
-0.75912	0.95766	11.606
-0.84787	0.97791	11.633
-0.91758	0.99199	11.658
-0.96669	0.99919	11.68
-0.99408	0.99881	11.7
-0.99915	0.99018	11.718
-0.98178	0.97269	11.733
-0.94237	0.9458	11.746
-0.88178	0.90906	11.755
-0.8014	0.86214	11.761
-0.70302	0.80485	11.765
-0.58885	0.73717	11.764
-0.46145	0.65923	11.761
-0.3237	0.57139	11.754
-0.17867	0.47424	11.743
-0.029628	0.36858	11.728
0.12008	0.25549	11.708
0.26709	0.13628	11.684
0.4081	0.012554	11.655
0.53994	-0.11387	11.62
0.65966	-0.2409	11.578
0.76457	-0.36627	11.529
0.8523	-0.48748	11.471
0.92089	-0.60194	11.402
0.96881	-0.70694	11.32
0.99496	-0.79977	11.218
0.99877	-0.87776	11.088
0.98015	-0.93839	10.91
0.93952	-0.97935	10.628
0.87779	-0.99866	9.8135
0.79634	-0.99475	5.7873
0.69701	-0.96655	5.4252
0.58203	-0.91361	5.2314
0.45398	-0.83615	5.1101
0.31573	-0.73512	5.0378
0.17039	-0.6123	5.0077
0.021223	-0.47025	5.0181
0.99425	-0.31235	5.0694
0.97314	-0.14275	5.1457
0.93684	0.033684	5.2706
0.88593	0.21153	5.4775
0.82118	0.3849	5.8951
0.74363	0.54767	10.076
0.65447	0.69366	10.678
0.5551	0.81693	10.933
0.44707	0.91198	11.097
0.33206	0.97408	11.216
0.21187	0.99951	11.306
0.088368	0.98585	11.376
-0.036508	0.93216	11.43
-0.16081	0.83917	11.472
-0.28261	0.7094	11.502
-0.4	0.54723	11.521
-0.51114	0.35875	11.531
-0.61431	0.1517	11.531
-0.7079	-0.06481	11.521
-0.79043	-0.28069	11.502
-0.86064	-0.48528	11.471
-0.91741	-0.66789	11.429
-0.95986	-0.81837	11.375
-0.98734	-0.92773	11.306
-0.99941	-0.98873	11.222
-0.99589	-0.99644	11.121
-0.97682	-0.9487	11.002
-0.94251	-0.84647	10.87
-0.8935	-0.69401	10.742
-0.83054	-0.49883	10.654
-0.75462	-0.27149	10.65
-0.66693	-0.025118	10.733
-0.56883	0.22526	10.863
-0.46185	0.4636	11
-0.34766	0.67386	11.125
-0.22805	0.84109	11.231
-0.10488	0.9526	11.319
0.019922	0.99902	11.389
0.14442	0.9752	11.442
0.26666	0.88086	11.48
0.38474	0.721	11.502
0.49681	0.50578	11.509
0.60114	0.25014	11.502
0.69608	-0.027153	11.478
0.78016	-0.30472	11.437
0.85207	-0.56022	11.376
0.91068	-0.77212	11.291
0.95508	-0.92161	11.174
0.98457	-0.99438	11.013
0.99871	-0.98219	10.778
0.99725	-0.88394	10.375
0.98024	-0.70621	6.7449
0.94793	-0.46314	5.9597
0.90083	-0.17551	5.9181
0.83967	0.13083	6.3187
0.7654	0.42715	10.188
0.6792	0.68456	10.686
0.58239	0.8768	10.945
0.4765	0.98313	11.115
0.36317	0.99073	11.233
0.24418	0.89652	11.316
0.12137	0.70799	11.37
-0.0033306	0.44297	11.399
-0.12798	0.12831	11.407
-0.25063	-0.20268	11.392
