0.8516	-0.83119	-0.10499	-0.79067	0.62105	-0.10554	-0.24636	0.13889	-8.9773
0.52192	0.83009	0.63168	-0.84301	-0.66391	-0.43495	0.52265	-0.35966	2.8342
0.82128	-0.41633	-0.014684	0.65951	-0.97741	0.092955	-0.71152	0.043277	-7.2662
-0.22992	0.22989	-0.18111	0.23232	0.29424	0.7244	0.01031	0.83729	3.0462
0.37551	0.50454	0.75035	-0.90563	-0.76447	0.029818	0.33797	0.42028	7.1459
0.95272	0.43305	-0.028127	0.77845	-0.90062	0.32862	-0.59191	-0.086611	7.9316
-0.85832	-0.12527	0.56542	-0.23258	0.28217	-0.12633	0.49484	0.27596	7.8976
-0.18286	-0.93548	0.25406	0.27347	-0.31979	-0.41165	0.025005	-0.23601	-9.1153
0.72335	-0.038002	0.27929	0.14408	-0.053412	-0.59653	-0.80262	-0.66044	5.99
0.54551	-0.64955	0.78198	0.61832	-0.96392	0.7021	-0.72169	-0.8527	1.115
-0.21803	-0.025194	-0.59689	0.11285	-0.60275	-0.81108	-0.060773	0.44901	-2.8644
-0.23103	-0.50999	0.79152	0.89399	0.087504	-0.88702	-0.11379	-0.41564	3.3822
0.12833	0.62485	-0.44247	0.78879	0.83003	-0.74734	-0.8472	0.309	4.1602
-0.95283	-0.28347	-0.50373	-0.589	0.58102	-0.74893	0.32003	0.95173	-4.9279
-0.55777	0.64194	0.51578	-0.23129	-0.049904	0.34171	-0.65526	-0.63816	8.3913
0.92863	-0.28346	-0.39802	-0.30258	0.2752	0.86275	0.80892	-0.22363	-4.7819
0.73288	0.030673	-0.26577	-0.13838	0.76238	0.54044	0.70111	0.22378	-2.1929
0.87455	0.78866	0.80359	-0.34629	-0.07995	-0.49993	0.53946	-0.044887	2.1418
0.27341	0.6455	0.3721	-0.49232	0.65623	-0.93817	0.35634	-0.89864	8.4021
-0.15308	-0.48986	0.96886	0.61492	-0.030166	-0.024851	-0.30954	0.52242	8.2304
-0.75786	0.1786	0.38521	-0.1331	-0.53805	0.37927	0.4632	0.6518	8.3859
-0.5579	0.59592	-0.35611	-0.085762	0.71552	-0.73523	0.59664	0.86445	6.2009
0.7566	0.69218	0.31593	-0.18263	-0.59186	0.23992	0.89867	-0.27119	7.9991
-0.55122	0.81691	-0.74113	0.57568	0.73095	0.52202	-0.79527	0.77195	-1.037
0.30515	0.14739	0.028486	0.0081928	-0.88314	0.11632	-0.10829	0.062985	4.3452
0.93756	-0.34166	0.10392	-0.49075	-0.99209	-0.5778	0.014195	0.12614	-4.6802
0.28099	0.11099	0.70787	-0.71295	0.1808	0.68643	0.001649	-0.68908	9.2651
-0.66482	-0.20658	0.84285	-0.73119	-0.13141	0.91137	-0.23298	0.88243	7.817
0.79692	0.24839	0.54239	0.91433	-0.13235	-0.95598	-0.78789	0.78672	9.6636
0.52703	0.738	-0.05711	-0.21201	-0.16659	-0.18591	-0.73248	-0.1213	8.6816
0.24026	-0.46233	-0.72444	0.9527	0.3744	-0.33963	0.14977	0.19039	-3.3888
-0.10792	0.49335	0.76146	-0.15808	-0.24471	-0.78553	-0.60781	0.77813	7.8231
0.28202	-0.61948	-0.2214	-0.76238	-0.25761	0.3142	0.97665	0.031156	-6.6601
0.089563	-0.86886	-0.6869	-0.17266	0.8898	-0.39367	0.10737	-0.32159	-3.061
0.55031	0.009713	-0.30142	0.75951	0.8903	-0.035181	0.097422	0.56178	-2.4524
0.63551	-0.17066	0.16844	-0.43771	0.18816	0.29898	-0.71439	-0.12262	2.2347
-0.028692	-0.13837	0.56029	-0.37376	0.46011	-0.23962	0.8103	0.89108	3.579
0.27785	-0.63272	-0.54512	0.079431	-0.11154	0.76863	-0.74035	-0.26116	-4.4541
-0.04099	-0.80771	0.38857	0.34073	-0.32478	-0.15846	0.50625	-0.057864	-7.2794
0.20433	-0.2043	-0.82815	0.42985	0.79978	0.92486	0.52602	0.24233	-1.3042
0.67574	-0.093724	0.38682	0.93958	0.088167	0.26046	0.051733	0.86831	4.6414
-0.39853	0.72204	-0.056177	-0.52994	0.78127	0.068171	0.80815	0.7551	8.5485
-0.78691	-0.059613	-0.68617	-0.0057895	0.21969	0.084251	-0.98432	0.29813	-2.9755
0.31176	-0.90097	-0.0011439	0.15879	-0.88109	0.45956	-0.40485	0.97927	-9.5681
0.092754	0.75317	0.79216	-0.31666	-0.28867	0.43551	-0.4403	-0.60168	0.46124
-0.037784	-0.93968	-0.16957	0.21281	0.66852	-0.54015	0.68987	-0.66903	-8.2974
0.16406	-0.97307	0.90579	0.8792	-0.25321	0.3055	0.90567	-0.66998	-2.6701
0.13639	0.0020048	0.23265	0.52198	0.52491	0.4741	-0.046385	0.20331	4.4186
0.95119	0.81279	0.027094	0.61717	-0.39345	0.041435	-0.44966	-0.00085973	8.1627
0.10054	-0.34971	0.81563	-0.0023754	-0.42546	0.083164	0.74987	-0.48112	6.6516
-0.15156	-0.9553	-0.63633	-0.56903	-0.0042366	-0.34242	-0.74119	-0.41977	-2.5335
0.78811	0.18304	0.85614	0.59038	-0.32333	0.085015	-0.1491	0.32456	8.9483
0.372	-0.44382	0.28527	0.65581	0.87865	0.22924	-0.67824	-0.71248	-2.655
-0.005237	0.02039	-0.96965	0.90798	-0.8112	0.86166	0.41532	0.19291	-1.7415
0.127	0.32542	0.30409	0.85819	0.69351	-0.6019	-0.99513	0.7186	9.064
-0.17409	0.50851	-0.62937	0.41817	0.5994	0.22463	-0.058555	-0.29137	-0.21751
0.34467	0.28602	0.5049	-0.97403	0.10594	0.93401	0.31492	-0.80399	9.4492
0.32858	-0.2192	0.94438	-0.71596	-0.4048	-0.80907	-0.28543	-0.388	9.0974
0.54147	-0.58722	-0.24665	0.96894	-0.63741	0.89678	0.66247	0.89939	-7.4273
-0.14111	0.72605	-0.70451	-0.15716	-0.67281	0.11018	0.72363	0.52447	1.638
-0.2045	-0.59186	-0.20714	0.86138	0.29108	-0.31657	-0.30912	-0.48526	-6.5866
0.20522	0.77654	-0.82015	0.88668	-0.5772	0.57984	0.86004	0.7428	-0.75826
0.54889	0.060712	0.27935	-0.77372	-0.69443	0.77673	-0.64713	-0.03391	4.4915
0.73186	0.93917	0.78054	0.33142	-0.76496	-0.2227	-0.89382	0.92202	0.24309
0.072906	-0.78464	-0.22845	0.86519	0.27219	0.30926	0.092297	0.44889	-8.3216
-0.33529	-0.54896	0.21081	-0.53301	-0.90883	0.43263	-0.81175	-0.056542	-5.8753
0.42091	-0.51606	0.88832	-0.61412	0.50119	-0.012268	-0.86317	-0.063244	4.8259
-0.20304	-0.063855	0.064064	-0.19385	0.79707	-0.58098	0.52602	0.21301	1.4398
-0.064899	-0.59159	0.2834	-0.80726	-0.13301	0.031287	-0.97575	0.22386	-5.1095
0.24196	0.12287	0.21017	0.67441	-0.72627	-0.19916	0.55116	0.62948	6.8247
0.37582	-0.33482	0.92324	0.091793	-0.43108	-0.22231	-0.39928	0.557	7.3692
0.43657	0.59954	0.41854	-0.17495	0.45931	0.39771	0.40149	-0.16986	8.4279
0.29071	-0.61047	-0.77367	-0.18068	0.19778	0.0093861	-0.9991	-0.009237	-0.81167
-0.67123	-0.024935	-0.24055	-0.37603	0.38712	-0.64382	0.57694	-0.24049	0.49982
-0.63316	-0.26204	-0.67783	0.17587	-0.05418	0.49893	-0.83074	0.83617	-4.0317
-0.48414	0.10853	-0.64155	-0.30887	0.58216	0.4444	0.85644	0.24196	-1.9798
0.51448	-0.16518	0.1417	0.29214	-0.65755	0.39272	0.5541	0.050726	1.0768
0.9405	-0.78374	-0.99892	-0.91368	-0.039958	-0.54938	-0.43666	0.51545	3.1434
0.22979	-0.39534	0.41039	0.9779	-0.27396	-0.23943	-0.13438	-0.38898	2.169
0.19653	0.63532	-0.62584	-0.31313	0.95373	-0.22652	0.80422	0.67005	0.89135
0.073113	0.69443	0.21702	-0.085206	0.059961	0.33171	-0.69382	-0.54749	9.8897
0.57591	0.20866	-0.78896	0.85885	-0.11753	0.080103	-0.68922	0.72191	-2.4437
-0.57568	-0.36048	0.023627	0.36883	-0.27394	0.094689	0.42471	-0.13136	-2.8116
-0.78136	-0.72882	-0.57192	-0.26071	-0.38506	0.86147	-0.76461	0.072619	-5.6844
0.84163	-0.38144	-0.1071	-0.12879	-0.21706	-0.3281	-0.10429	-0.8339	-5.2738
-0.33013	0.17998	-0.58245	0.73782	0.63402	-0.13238	0.73908	0.1512	0.09245
-0.69871	0.15641	-0.35714	0.50322	-0.6129	0.63837	0.4	0.78797	0.45222
-0.43161	0.81684	0.053433	-0.8212	-0.26921	-0.531	0.4121	0.10917	8.1725
-0.91812	-0.96298	0.41727	0.56782	0.62225	0.024185	-0.31991	0.22939	-7.741
-0.82753	-0.65665	-0.45885	-0.3963	-0.17286	0.37569	0.2999	0.78993	-5.6584
0.42918	0.36915	0.69838	-0.090865	0.9896	0.47025	-0.69945	0.90014	8.76
0.41137	-0.815	-0.041066	-0.63948	0.45444	0.42874	-0.20436	-0.15312	-8.4299
-0.51248	-0.17411	0.20197	-0.95809	0.032956	0.57793	0.77606	-0.47378	-0.25927
-0.80145	-0.39591	0.97279	0.61131	-0.68726	-0.76442	0.11622	0.48006	8.3753
-0.5299	-0.89684	-0.7273	-0.99911	0.86648	-0.27428	0.34095	0.4385	-0.71856
-0.88501	-0.53192	0.54405	0.73399	0.19408	-0.18787	0.30972	-0.26709	-2.3615
0.35408	0.28321	-0.67286	-0.33913	0.1565	0.43488	-0.98573	0.59357	-0.31402
0.81756	-0.87929	0.058201	-0.70901	0.47031	-0.93292	0.63685	0.51503	-8.6628
-0.83628	0.29154	-0.78781	0.20975	-0.78119	-0.91343	0.19849	0.74798	-2.4125
-0.412	0.37036	-0.87455	0.84885	-0.13772	0.75854	-0.39174	-0.79336	-2.9321
0.90559	0.47925	-0.0023316	0.20288	-0.1423	-0.17046	0.81227	0.028589	8.7676
0.95286	0.88541	-0.18684	-0.029621	-0.14488	0.56629	-0.92724	-0.63209	7.9762
0.88859	0.87371	-0.67308	0.036436	-0.41333	-0.035651	0.21357	0.23391	2.3301
-0.87477	-0.46395	0.15736	-0.53618	-0.11198	-0.71602	-0.59018	0.85821	-2.954
-0.079453	0.81869	-0.71953	-0.52022	-0.01116	-0.67005	-0.1797	0.13846	0.88716
-0.71122	-0.0266	-0.20642	0.96157	-0.55489	-0.57371	0.7352	-0.91152	-2.1552
-0.68984	-0.76651	0.26841	-0.60261	-0.19269	-0.82947	-0.99239	0.65931	-5.9972
-0.41002	-0.29558	-0.024017	-0.16061	-0.72889	-0.25464	0.39866	0.1766	-1.8448
0.16628	0.41295	0.4536	0.96078	0.11817	0.30391	0.21217	0.71162	9.7825
0.62009	0.58394	0.34371	0.6148	-0.077339	-0.62728	0.49533	0.4901	9.9282
0.25043	0.58659	0.83098	-0.13482	0.54278	0.88919	-0.94257	-0.12761	3.0881
0.17468	-0.50089	-0.42293	-0.82506	0.82886	-0.36512	-0.20216	0.80669	-6.027
0.11521	0.17992	0.51756	-0.31749	-0.15762	0.42575	-0.5421	0.8382	9.0425
-0.33496	0.99085	0.81902	0.91019	0.37639	-0.86602	0.79441	-0.11121	-1.1939
-0.23039	0.34388	0.39758	-0.35875	0.66191	0.47292	0.16543	-0.72963	8.6588
-0.0792	-0.93382	0.14745	0.89682	-0.28332	0.41819	0.44226	0.87304	-9.5207
-0.85331	0.179	-0.95175	-0.33421	0.85608	0.93629	0.62024	-0.62135	-2.5181
-0.58347	0.73141	-0.67908	-0.81571	-0.081917	0.44184	-0.18401	-0.30257	1.0352
0.20646	-0.44517	-0.41406	0.084023	-0.97325	-0.011733	0.12707	0.76339	-6.7035
0.51854	0.16984	-0.86592	-0.15569	0.0066003	-0.25795	0.72153	-0.75146	-2.5835
-0.89863	0.60747	-0.44302	-0.51521	0.17802	0.049371	0.89922	0.97653	3.2865
0.13165	0.46448	-0.0007514	0.75368	0.96432	-0.40644	-0.46531	-0.82254	6.5698
0.60656	-0.70145	-0.93603	-0.29635	0.90086	-0.57815	0.10561	0.094527	0.4795
0.97582	0.69047	-0.3115	-0.57812	-0.717	-0.37814	-0.97174	-0.30711	5.9786
-0.16018	0.17058	-0.41713	0.63971	0.36582	-0.60628	-0.51435	-0.95596	1.9675
0.55036	0.8995	0.49613	-0.38671	0.88369	0.84743	-0.63585	-0.41728	2.2793
0.52917	0.77041	0.23652	-0.46568	0.19869	-0.74245	-0.76949	-0.02548	9.2279
0.38852	-0.8304	-0.80295	-0.22112	0.80786	0.84706	-0.82162	0.061188	1.3171
0.7507	-0.53522	0.99529	0.76276	-0.45481	0.95159	-0.26965	0.7505	8.8839
-0.14853	0.052189	-0.88358	-0.98045	0.33524	-0.29496	0.8401	-0.35432	-2.2059
0.52278	-0.63456	0.60556	0.21385	0.076121	-0.14095	0.80537	0.052429	-4.9522
-0.43927	0.122	-0.2951	-0.99058	0.060373	-0.75967	-0.13274	-0.88212	2.5839
-0.51646	0.88114	0.060508	0.058	-0.14234	-0.86627	0.68133	-0.21733	8.4907
0.45988	0.2708	0.96931	0.26866	0.92847	-0.73288	0.09088	0.63547	6.1172
-0.99411	0.025466	0.28142	-0.061423	-0.40411	0.83806	-0.062872	-0.81665	6.9407
-0.34751	0.043091	0.30455	0.50845	-0.7513	-0.7986	-0.23528	0.2829	5.0057
0.37188	-0.53303	-0.14894	0.88242	-0.27058	0.40845	0.79485	-0.70825	-7.1865
-0.79512	-0.0036069	-0.021649	-0.37014	-0.77871	0.63405	-0.19487	-0.7492	3.2838
-0.98334	-0.94971	-0.63459	0.65112	-0.039894	0.52726	-0.72935	0.47146	-2.6827
0.96902	0.41102	0.056784	-0.50624	0.7795	0.1883	-0.47356	0.48692	8.0082
0.7244	-0.39165	0.42252	0.80064	-0.081964	-0.34026	-0.38755	-0.34153	0.94515
-0.4456	-0.28529	0.93608	-0.23781	0.29551	0.12579	-0.90981	0.30374	8.1667
0.58999	0.76057	0.96587	0.38567	0.60105	-0.13519	-0.41994	-0.57592	0.59032
0.75994	0.74888	0.72205	-0.34948	0.40703	-0.17704	0.39106	0.58029	2.0072
-0.21975	-0.86413	0.64475	0.77887	0.23357	-0.60998	-0.73987	-0.23569	-3.9758
0.068497	-0.88617	0.5799	-0.82385	-0.81689	-0.72732	-0.45873	-0.35152	-5.4268
-0.31252	0.16629	-0.50349	-0.46603	0.42469	0.62385	0.29222	-0.33336	-1.0872
0.70382	-0.34898	-0.90949	-0.24329	0.29839	0.46915	0.85109	0.2444	-1.5843
-0.55286	-0.80138	0.6047	-0.14928	-0.33587	-0.53953	-0.83445	0.55289	-3.0431
-0.77598	-0.25201	-0.18119	0.88766	-0.21172	-0.53924	-0.097588	-0.1471	-3.3388
0.6773	-0.019014	-0.79393	-0.63426	0.131	-0.035207	-0.3269	0.68753	-2.7258
-0.19547	-0.84285	0.053071	-0.90165	0.18178	-0.88436	0.70358	-0.21637	-9.1441
0.62478	-0.58369	0.91476	-0.32042	0.62569	-0.10887	-0.17116	-0.38163	4.6745
-0.38416	0.25122	0.045283	0.25141	0.99882	-0.61139	-0.37039	0.091439	6.6765
-0.90603	0.16951	-0.44079	-0.99484	0.6452	-0.34104	0.50418	-0.8245	-1.2505
-0.37821	0.18797	-0.36896	-0.044339	0.60928	0.1074	0.030143	0.086589	0.45472
-0.40875	-0.994	-0.52625	-0.92684	0.96015	-0.40486	0.080702	-0.37575	-4.2875
0.51864	-0.25119	-0.38167	0.42011	-0.81811	0.712	-0.38038	0.19364	-3.3884
0.4973	-0.88897	-0.50234	0.83559	-0.87021	-0.77745	-0.93335	0.78598	-5.1331
0.21488	-0.98686	-0.61471	0.66414	0.79201	0.41856	0.65351	0.41854	-3.3487
-0.33503	-0.068865	-0.08549	0.93164	0.5925	0.26823	0.55101	0.093628	-1.0396
-0.13068	0.029817	-0.63722	0.44149	0.35485	-0.77216	0.074842	-0.83733	-2.3457
0.068856	-0.84152	0.47517	-0.60921	-0.97404	0.7211	0.47947	0.08745	-5.9279
0.062953	-0.047771	0.20795	-0.4715	0.4655	0.39922	-0.28408	0.22595	3.8321
-0.64902	-0.834	0.70809	-0.99992	-0.76818	-0.4135	0.88776	0.46478	-0.68312
0.76963	-0.26481	0.77683	0.014521	-0.56459	0.40392	0.70965	-0.25704	8.4984
-0.742	0.69374	0.56152	0.37017	0.21061	-0.46771	-0.02285	-0.33279	6.6717
0.3462	-0.0061007	0.094362	0.90035	0.97683	-0.17921	-0.11201	-0.55451	1.8843
0.5083	-0.026585	0.038107	-0.32465	-0.46702	-0.17812	0.25251	0.49787	3.3072
0.79597	0.25246	0.77108	-0.53529	0.8785	-0.33958	-0.95883	0.55374	8.4618
-0.48239	-0.58053	-0.0018497	0.30014	-0.35752	-0.37053	0.9907	0.20905	-5.4408
-0.55939	-0.47328	-0.67771	0.1077	0.73366	0.11659	0.36812	-0.89926	-1.7823
-0.5986	0.60192	0.32542	-0.78426	0.17648	0.097139	-0.40659	-0.27209	9.4496
0.29421	0.30512	-0.66279	0.80633	-0.43721	0.71202	-0.10816	0.2887	-1.4027
-0.083298	0.21144	-0.054305	0.92238	-0.94075	0.064369	0.92033	-0.20343	3.2147
0.11611	-0.80181	-0.62577	0.87481	-0.13335	0.21304	-0.79817	0.11521	-3.5953
0.56092	0.30335	-0.42831	0.76586	-0.33398	-0.73329	-0.84189	-0.48516	1.9623
-0.14357	-0.5926	-0.6756	-0.35713	-0.14873	-0.097398	0.61538	-0.30624	-0.76436
0.58037	-0.82453	-0.15144	0.80966	-0.6399	-0.99229	-0.99069	-0.70904	-8.6876
-0.1443	-0.8525	0.11485	-0.89279	0.93132	-0.79531	0.93261	-0.0038745	-10.728
-0.55961	-0.18918	-0.9242	0.61125	0.31251	-0.29209	-0.95722	-0.43567	-2.1079
-0.42798	-0.20085	-0.81697	0.29379	0.97258	0.45543	0.20233	-0.71188	-1.4714
0.1672	-0.16114	0.11543	0.92076	-0.20099	-0.30862	-0.78052	0.75513	0.33203
-0.21799	0.63344	-0.26882	0.52063	-0.12653	0.91391	0.40691	0.90132	5.5765
0.29172	0.31829	0.46398	-0.58195	-0.99591	-0.70138	-0.59942	-0.29211	8.8454
-0.085435	0.28783	0.97537	0.04469	0.26205	-0.17678	0.73831	-0.75552	5.7465
0.75658	0.35245	0.20665	-0.34157	-0.83465	0.79727	0.44905	0.93357	8.1163
0.29747	0.9389	0.28132	0.25542	0.44865	-0.75493	-0.53336	-0.39399	4.7737
-0.089279	-0.3132	0.081182	-0.56299	-0.49929	-0.42535	-0.3086	0.25625	-3.02
0.60237	0.93948	-0.066497	0.072533	0.0036024	-0.62991	0.3663	0.40857	6.3576
0.13001	0.90064	-0.30301	0.055233	-0.62015	0.82538	0.915	0.10928	5.4967
0.94384	-0.7538	-0.18885	0.26107	-0.70769	0.035431	0.65364	0.5683	-8.5878
0.20161	0.08993	-0.9848	0.37063	-0.13632	0.38934	-0.24649	-0.12825	-2.6402
-0.55545	-0.38682	-0.38691	0.34079	0.55309	-0.037028	-0.93571	-0.86682	-5.7252
0.59131	-0.9975	0.56731	-0.39662	0.38142	-0.3528	0.91508	-0.4835	-6.2738
-0.19431	0.68498	-0.63955	-0.60022	0.095502	-0.49587	0.74932	0.28935	2.8598
0.80884	0.66688	-0.57149	0.89747	0.55164	-0.24648	-0.61722	0.61183	2.7845
-0.28297	0.64935	-0.9496	-0.16648	0.6487	0.56505	0.29421	-0.82889	-2.8488
-0.12985	-0.054156	0.96738	-0.2242	-0.92863	-0.28169	-0.15809	-0.71113	9.2928
0.77973	-0.54351	-0.21736	-0.7983	0.31633	-0.13521	-0.78197	0.32769	-6.375
-0.964	0.014397	0.3683	-0.336	0.78181	-0.95488	-0.35071	0.77266	6.9091
0.34324	0.20703	-0.17887	-0.043313	-0.15331	0.87516	-0.71428	-0.24601	5.5406
0.62838	-0.071746	-0.47676	0.68596	-0.63066	0.30674	-0.29271	-0.69983	-2.5103
0.67926	-0.97079	-0.80983	0.27407	-0.27263	0.013188	0.89122	0.62291	1.2438
-0.13912	0.13131	0.087572	0.79783	0.78359	-0.98329	0.29064	-0.77632	6.3856
-0.70577	-0.49513	0.47666	0.41963	-0.9152	-0.70543	-0.57951	0.27097	0.27362
-0.093393	0.56532	-0.29768	-0.45467	-0.78011	-0.83129	0.41965	0.84045	5.9645
-0.56072	-0.87747	0.61954	-0.80013	-0.30727	-0.032603	-0.57808	0.24168	-0.24475
-0.31436	-0.87633	-0.25252	0.49924	0.48155	0.078048	0.77867	-0.61787	-8.0876
-0.073274	0.6555	0.35567	-0.50441	-0.36315	-0.98851	0.59016	-0.028728	7.5132
-0.20185	-0.052839	-0.91183	0.38656	-0.44047	-0.014555	0.70081	-0.81932	-2.1584
0.76382	0.0099993	0.5083	0.15003	0.0062821	0.39587	-0.58341	0.67473	8.0259
0.77535	-0.15165	-0.52866	0.64934	0.18583	-0.83577	-0.90415	-0.66193	-3.3303
-0.46401	0.403	-0.69365	0.36214	-0.654	0.053292	0.79624	0.57886	0.49144
-0.26178	0.78558	-0.99068	-0.48684	0.70515	0.9729	-0.31947	-0.40995	-2.4898
-0.22233	-0.29483	0.57701	0.51856	-0.86872	0.30767	-0.64547	-0.14759	5.8971
0.44474	-0.092259	0.99055	-0.87354	0.40511	-0.32752	-0.37053	-0.39288	9.1801
0.63251	-0.56114	-0.24831	-0.90576	-0.94225	0.85119	0.62351	0.26915	-8.1274
-0.7279	-0.27477	-0.47498	0.59771	0.79915	0.42219	-0.34592	-0.80877	-5.1939
0.048435	-0.022387	0.54469	-0.48969	0.93933	-0.19284	0.7896	-0.97791	7.1094
-0.16017	0.43757	-0.030748	0.7364	0.6662	0.49459	0.24242	0.88942	6.9782
0.40627	-0.52837	0.046219	-0.03373	0.82663	0.11787	-0.0032975	0.19689	-4.8143
-0.93201	-0.40557	0.68321	0.9413	0.98447	0.18956	0.68618	-0.63388	3.8989
0.82955	0.69223	-0.74705	-0.95438	0.21296	-0.90319	0.16837	0.71906	-1.0842
-0.39387	-0.98806	-0.845	-0.73429	-0.29353	0.86563	-0.72348	-0.80324	1.2834
0.97757	0.10191	0.22107	-0.041652	-0.2578	-0.72379	0.84722	-0.66357	6.7992
-0.041859	0.59444	0.74323	-0.44647	0.90769	0.065083	0.9294	0.11411	7.8024
0.12428	0.47286	0.60327	-0.26766	0.81964	0.67382	0.061831	0.54376	8.1348
-0.045376	-0.5169	0.71383	-0.54372	-0.8767	0.31276	0.93486	-0.11104	2.2977
0.63401	0.54372	0.83351	0.41688	0.8155	-0.84431	-0.44608	0.17962	4.8242
0.81951	-0.027169	0.23779	0.90067	0.41424	-0.88105	0.33143	0.54974	4.2439
0.39842	-0.43922	-0.49176	0.58828	0.37288	0.013391	0.29191	0.5272	-5.6545
-0.42487	0.12503	0.63199	0.44667	-0.63745	0.17554	-0.96666	0.93622	9.1145
0.75314	0.61826	0.83439	-0.75427	0.090122	-0.90225	-0.010605	-0.59014	2.1541
-0.19019	-0.076577	0.3879	-0.98757	0.7748	-0.67859	0.39557	0.36366	5.8642
-0.50494	0.45361	-0.68428	-0.24373	0.86545	0.45486	0.69629	-0.71857	0.13293
-0.23656	0.7124	-0.019717	0.08598	-0.097246	0.88282	0.067682	0.85357	8.4261
-0.11337	0.88677	0.63114	0.1287	-0.33928	0.10852	0.88835	0.43792	1.8333
-0.6271	-0.40283	0.6399	-0.69516	-0.87354	-0.64183	0.018184	-0.84719	4.7209
0.41543	-0.60977	0.84453	-0.48966	-0.54916	-0.30614	0.93376	-0.67272	3.3081
0.14487	0.55803	-0.84262	-0.72311	-0.55624	0.75696	-0.88698	-0.085855	-2.3898
-0.1505	0.83428	0.97202	-0.34422	0.70781	-0.34385	-0.78578	0.34767	-0.84307
0.82579	-0.60258	-0.35486	0.79236	0.76071	0.60098	0.10954	0.20559	-7.3076
-0.65269	-0.43173	-0.66151	0.42	-0.73699	-0.24923	-0.71578	0.51975	-1.4159
0.49496	-0.17764	0.91086	0.068516	0.5202	-0.5204	0.49364	0.20211	9.0931
0.80752	0.48577	-0.55222	0.65193	-0.29888	0.94657	-0.72975	-0.22874	0.76177
0.78395	0.25064	0.2654	0.79005	0.0094583	-0.23727	0.23115	-0.37331	7.6499
-0.51703	-0.68536	-0.73975	-0.32301	-0.9203	-0.3114	0.57418	-0.61779	-3.6709
